,wind_direction,wind_speed,temperature,rel_humidity
2016-07-25 16:20:00,271.0,0.6,32.9,69.0
2016-07-25 16:40:00,271.0,0.6,32.9,69.0
2016-07-25 17:00:00,271.0,0.6,32.9,69.0
2016-07-25 17:20:00,271.0,0.6,32.9,69.0
2016-07-25 17:40:00,271.0,0.6,32.9,69.0
2016-07-25 18:00:00,201.0,1.4,31.2,76.0
2016-07-25 18:20:00,201.0,1.4,31.2,76.0
2016-07-25 18:40:00,201.0,1.4,31.2,76.0
2016-07-25 19:00:00,201.0,1.4,31.2,76.0
2016-07-25 19:20:00,201.0,1.4,31.2,76.0
2016-07-25 19:40:00,201.0,1.4,31.2,76.0
2016-07-25 20:00:00,201.0,1.4,31.2,76.0
2016-07-25 20:20:00,201.0,1.4,31.2,76.0
2016-07-25 20:40:00,201.0,1.4,31.2,76.0
2016-07-25 21:00:00,235.0,1.7,29.6,82.0
2016-07-25 21:20:00,235.0,1.7,29.6,82.0
2016-07-25 21:40:00,235.0,1.7,29.6,82.0
2016-07-25 22:00:00,235.0,1.7,29.6,82.0
2016-07-25 22:20:00,235.0,1.7,29.6,82.0
2016-07-25 22:40:00,235.0,1.7,29.6,82.0
2016-07-25 23:00:00,235.0,1.7,29.6,82.0
2016-07-25 23:20:00,235.0,1.7,29.6,82.0
2016-07-25 23:40:00,235.0,1.7,29.6,82.0
2016-07-26 00:00:00,200.0,2.7,31.9,72.0
2016-07-26 00:20:00,200.0,2.7,31.9,72.0
2016-07-26 00:40:00,200.0,2.7,31.9,72.0
2016-07-26 01:00:00,200.0,2.7,31.9,72.0
2016-07-26 01:20:00,200.0,2.7,31.9,72.0
2016-07-26 01:40:00,200.0,2.7,31.9,72.0
2016-07-26 02:00:00,200.0,2.7,31.9,72.0
2016-07-26 02:20:00,200.0,2.7,31.9,72.0
2016-07-26 02:40:00,200.0,2.7,31.9,72.0
2016-07-26 03:00:00,180.0,2.7,36.2,56.0
2016-07-26 03:20:00,180.0,2.7,36.2,56.0
2016-07-26 03:40:00,180.0,2.7,36.2,56.0
2016-07-26 04:00:00,180.0,2.7,36.2,56.0
2016-07-26 04:20:00,180.0,2.7,36.2,56.0
2016-07-26 04:40:00,180.0,2.7,36.2,56.0
2016-07-26 05:00:00,180.0,2.7,36.2,56.0
2016-07-26 05:20:00,180.0,2.7,36.2,56.0
2016-07-26 05:40:00,180.0,2.7,36.2,56.0
2016-07-26 06:00:00,254.0,2.2,38.4,43.0
2016-07-26 06:20:00,254.0,2.2,38.4,43.0
2016-07-26 06:40:00,254.0,2.2,38.4,43.0
2016-07-26 07:00:00,254.0,2.2,38.4,43.0
2016-07-26 07:20:00,254.0,2.2,38.4,43.0
2016-07-26 07:40:00,254.0,2.2,38.4,43.0
2016-07-26 08:00:00,254.0,2.2,38.4,43.0
2016-07-26 08:20:00,254.0,2.2,38.4,43.0
2016-07-26 08:40:00,254.0,2.2,38.4,43.0
2016-07-26 09:00:00,291.0,1.5,38.8,42.0
2016-07-26 09:20:00,291.0,1.5,38.8,42.0
2016-07-26 09:40:00,291.0,1.5,38.8,42.0
2016-07-26 10:00:00,291.0,1.5,38.8,42.0
2016-07-26 10:20:00,291.0,1.5,38.8,42.0
2016-07-26 10:40:00,291.0,1.5,38.8,42.0
2016-07-26 11:00:00,291.0,1.5,38.8,42.0
2016-07-26 11:20:00,291.0,1.5,38.8,42.0
2016-07-26 11:40:00,291.0,1.5,38.8,42.0
2016-07-26 12:00:00,197.0,1.1,32.3,57.0
2016-07-26 12:20:00,197.0,1.1,32.3,57.0
2016-07-26 12:40:00,197.0,1.1,32.3,57.0
2016-07-26 13:00:00,197.0,1.1,32.3,57.0
2016-07-26 13:20:00,197.0,1.1,32.3,57.0
2016-07-26 13:40:00,197.0,1.1,32.3,57.0
2016-07-26 14:00:00,197.0,1.1,32.3,57.0
2016-07-26 14:20:00,197.0,1.1,32.3,57.0
2016-07-26 14:40:00,197.0,1.1,32.3,57.0
2016-07-26 15:00:00,352.0,0.7,31.5,61.0
2016-07-26 15:20:00,352.0,0.7,31.5,61.0
2016-07-26 15:40:00,352.0,0.7,31.5,61.0
2016-07-26 16:00:00,352.0,0.7,31.5,61.0
2016-07-26 16:20:00,352.0,0.7,31.5,61.0
2016-07-26 16:40:00,352.0,0.7,31.5,61.0
2016-07-26 17:00:00,352.0,0.7,31.5,61.0
2016-07-26 17:20:00,352.0,0.7,31.5,61.0
2016-07-26 17:40:00,352.0,0.7,31.5,61.0
2016-07-26 18:00:00,201.0,1.3,30.2,75.0
2016-07-26 18:20:00,201.0,1.3,30.2,75.0
2016-07-26 18:40:00,201.0,1.3,30.2,75.0
2016-07-26 19:00:00,201.0,1.3,30.2,75.0
2016-07-26 19:20:00,201.0,1.3,30.2,75.0
2016-07-26 19:40:00,201.0,1.3,30.2,75.0
2016-07-26 20:00:00,201.0,1.3,30.2,75.0
2016-07-26 20:20:00,201.0,1.3,30.2,75.0
2016-07-26 20:40:00,201.0,1.3,30.2,75.0
2016-07-26 21:00:00,184.0,1.5,29.5,80.0
2016-07-26 21:20:00,184.0,1.5,29.5,80.0
2016-07-26 21:40:00,184.0,1.5,29.5,80.0
2016-07-26 22:00:00,184.0,1.5,29.5,80.0
2016-07-26 22:20:00,184.0,1.5,29.5,80.0
2016-07-26 22:40:00,184.0,1.5,29.5,80.0
2016-07-26 23:00:00,184.0,1.5,29.5,80.0
2016-07-26 23:20:00,184.0,1.5,29.5,80.0
2016-07-26 23:40:00,184.0,1.5,29.5,80.0
2016-07-27 00:00:00,233.0,3.1,31.9,72.0
2016-07-27 00:20:00,233.0,3.1,31.9,72.0
2016-07-27 00:40:00,233.0,3.1,31.9,72.0
2016-07-27 01:00:00,233.0,3.1,31.9,72.0
2016-07-27 01:20:00,233.0,3.1,31.9,72.0
2016-07-27 01:40:00,233.0,3.1,31.9,72.0
2016-07-27 02:00:00,233.0,3.1,31.9,72.0
2016-07-27 02:20:00,233.0,3.1,31.9,72.0
2016-07-27 02:40:00,233.0,3.1,31.9,72.0
2016-07-27 03:00:00,209.0,2.8,36.6,54.0
2016-07-27 03:20:00,209.0,2.8,36.6,54.0
2016-07-27 03:40:00,209.0,2.8,36.6,54.0
2016-07-27 04:00:00,209.0,2.8,36.6,54.0
2016-07-27 04:20:00,209.0,2.8,36.6,54.0
2016-07-27 04:40:00,209.0,2.8,36.6,54.0
2016-07-27 05:00:00,209.0,2.8,36.6,54.0
2016-07-27 05:20:00,209.0,2.8,36.6,54.0
2016-07-27 05:40:00,209.0,2.8,36.6,54.0
2016-07-27 06:00:00,189.0,1.7,38.6,42.0
2016-07-27 06:20:00,189.0,1.7,38.6,42.0
2016-07-27 06:40:00,189.0,1.7,38.6,42.0
2016-07-27 07:00:00,189.0,1.7,38.6,42.0
2016-07-27 07:20:00,189.0,1.7,38.6,42.0
2016-07-27 07:40:00,189.0,1.7,38.6,42.0
2016-07-27 08:00:00,189.0,1.7,38.6,42.0
2016-07-27 08:20:00,189.0,1.7,38.6,42.0
2016-07-27 08:40:00,189.0,1.7,38.6,42.0
2016-07-27 09:00:00,240.0,2.8,38.2,42.0
2016-07-27 09:20:00,240.0,2.8,38.2,42.0
2016-07-27 09:40:00,240.0,2.8,38.2,42.0
2016-07-27 10:00:00,240.0,2.8,38.2,42.0
2016-07-27 10:20:00,240.0,2.8,38.2,42.0
2016-07-27 10:40:00,240.0,2.8,38.2,42.0
2016-07-27 11:00:00,240.0,2.8,38.2,42.0
2016-07-27 11:20:00,240.0,2.8,38.2,42.0
2016-07-27 11:40:00,240.0,2.8,38.2,42.0
2016-07-27 12:00:00,135.0,1.6,31.5,55.0
2016-07-27 12:20:00,135.0,1.6,31.5,55.0
2016-07-27 12:40:00,135.0,1.6,31.5,55.0
2016-07-27 13:00:00,135.0,1.6,31.5,55.0
2016-07-27 13:20:00,135.0,1.6,31.5,55.0
2016-07-27 13:40:00,135.0,1.6,31.5,55.0
2016-07-27 14:00:00,135.0,1.6,31.5,55.0
2016-07-27 14:20:00,135.0,1.6,31.5,55.0
2016-07-27 14:40:00,135.0,1.6,31.5,55.0
2016-07-27 15:00:00,221.0,2.0,30.8,58.0
2016-07-27 15:20:00,221.0,2.0,30.8,58.0
2016-07-27 15:40:00,221.0,2.0,30.8,58.0
2016-07-27 16:00:00,221.0,2.0,30.8,58.0
2016-07-27 16:20:00,221.0,2.0,30.8,58.0
2016-07-27 16:40:00,221.0,2.0,30.8,58.0
2016-07-27 17:00:00,221.0,2.0,30.8,58.0
2016-07-27 17:20:00,221.0,2.0,30.8,58.0
2016-07-27 17:40:00,221.0,2.0,30.8,58.0
2016-07-27 18:00:00,281.0,0.9,30.1,69.0
2016-07-27 18:20:00,281.0,0.9,30.1,69.0
2016-07-27 18:40:00,281.0,0.9,30.1,69.0
2016-07-27 19:00:00,281.0,0.9,30.1,69.0
2016-07-27 19:20:00,281.0,0.9,30.1,69.0
2016-07-27 19:40:00,281.0,0.9,30.1,69.0
2016-07-27 20:00:00,281.0,0.9,30.1,69.0
2016-07-27 20:20:00,281.0,0.9,30.1,69.0
2016-07-27 20:40:00,281.0,0.9,30.1,69.0
2016-07-27 21:00:00,222.0,1.4,29.5,75.0
2016-07-27 21:20:00,222.0,1.4,29.5,75.0
2016-07-27 21:40:00,222.0,1.4,29.5,75.0
2016-07-27 22:00:00,222.0,1.4,29.5,75.0
2016-07-27 22:20:00,222.0,1.4,29.5,75.0
2016-07-27 22:40:00,222.0,1.4,29.5,75.0
2016-07-27 23:00:00,222.0,1.4,29.5,75.0
2016-07-27 23:20:00,222.0,1.4,29.5,75.0
2016-07-27 23:40:00,222.0,1.4,29.5,75.0
2016-07-28 00:00:00,242.0,1.7,31.9,70.0
2016-07-28 00:20:00,242.0,1.7,31.9,70.0
2016-07-28 00:40:00,242.0,1.7,31.9,70.0
2016-07-28 01:00:00,242.0,1.7,31.9,70.0
2016-07-28 01:20:00,242.0,1.7,31.9,70.0
2016-07-28 01:40:00,242.0,1.7,31.9,70.0
2016-07-28 02:00:00,242.0,1.7,31.9,70.0
2016-07-28 02:20:00,242.0,1.7,31.9,70.0
2016-07-28 02:40:00,242.0,1.7,31.9,70.0
2016-07-28 03:00:00,206.0,1.4,36.7,55.0
2016-07-28 03:20:00,206.0,1.4,36.7,55.0
2016-07-28 03:40:00,206.0,1.4,36.7,55.0
2016-07-28 04:00:00,206.0,1.4,36.7,55.0
2016-07-28 04:20:00,206.0,1.4,36.7,55.0
2016-07-28 04:40:00,206.0,1.4,36.7,55.0
2016-07-28 05:00:00,206.0,1.4,36.7,55.0
2016-07-28 05:20:00,206.0,1.4,36.7,55.0
2016-07-28 05:40:00,206.0,1.4,36.7,55.0
2016-07-28 06:00:00,202.0,3.3,38.6,43.0
2016-07-28 06:20:00,202.0,3.3,38.6,43.0
2016-07-28 06:40:00,202.0,3.3,38.6,43.0
2016-07-28 07:00:00,202.0,3.3,38.6,43.0
2016-07-28 07:20:00,202.0,3.3,38.6,43.0
2016-07-28 07:40:00,202.0,3.3,38.6,43.0
2016-07-28 08:00:00,202.0,3.3,38.6,43.0
2016-07-28 08:20:00,202.0,3.3,38.6,43.0
2016-07-28 08:40:00,202.0,3.3,38.6,43.0
2016-07-28 09:00:00,128.0,2.0,38.0,44.0
2016-07-28 09:20:00,128.0,2.0,38.0,44.0
2016-07-28 09:40:00,128.0,2.0,38.0,44.0
2016-07-28 10:00:00,128.0,2.0,38.0,44.0
2016-07-28 10:20:00,128.0,2.0,38.0,44.0
2016-07-28 10:40:00,128.0,2.0,38.0,44.0
2016-07-28 11:00:00,128.0,2.0,38.0,44.0
2016-07-28 11:20:00,128.0,2.0,38.0,44.0
2016-07-28 11:40:00,128.0,2.0,38.0,44.0
2016-07-28 12:00:00,135.0,1.7,34.7,54.0
2016-07-28 12:20:00,135.0,1.7,34.7,54.0
2016-07-28 12:40:00,135.0,1.7,34.7,54.0
2016-07-28 13:00:00,135.0,1.7,34.7,54.0
2016-07-28 13:20:00,135.0,1.7,34.7,54.0
2016-07-28 13:40:00,135.0,1.7,34.7,54.0
2016-07-28 14:00:00,135.0,1.7,34.7,54.0
2016-07-28 14:20:00,135.0,1.7,34.7,54.0
2016-07-28 14:40:00,135.0,1.7,34.7,54.0
2016-07-28 15:00:00,169.0,1.8,33.5,58.0
2016-07-28 15:20:00,169.0,1.8,33.5,58.0
2016-07-28 15:40:00,169.0,1.8,33.5,58.0
2016-07-28 16:00:00,169.0,1.8,33.5,58.0
2016-07-28 16:20:00,169.0,1.8,33.5,58.0
2016-07-28 16:40:00,169.0,1.8,33.5,58.0
2016-07-28 17:00:00,169.0,1.8,33.5,58.0
2016-07-28 17:20:00,169.0,1.8,33.5,58.0
2016-07-28 17:40:00,169.0,1.8,33.5,58.0
2016-07-28 18:00:00,228.0,2.7,30.7,70.0
2016-07-28 18:20:00,228.0,2.7,30.7,70.0
2016-07-28 18:40:00,228.0,2.7,30.7,70.0
2016-07-28 19:00:00,228.0,2.7,30.7,70.0
2016-07-28 19:20:00,228.0,2.7,30.7,70.0
2016-07-28 19:40:00,228.0,2.7,30.7,70.0
2016-07-28 20:00:00,228.0,2.7,30.7,70.0
2016-07-28 20:20:00,228.0,2.7,30.7,70.0
2016-07-28 20:40:00,228.0,2.7,30.7,70.0
2016-07-28 21:00:00,220.0,1.8,29.6,72.0
2016-07-28 21:20:00,220.0,1.8,29.6,72.0
2016-07-28 21:40:00,220.0,1.8,29.6,72.0
2016-07-28 22:00:00,220.0,1.8,29.6,72.0
2016-07-28 22:20:00,220.0,1.8,29.6,72.0
2016-07-28 22:40:00,220.0,1.8,29.6,72.0
2016-07-28 23:00:00,220.0,1.8,29.6,72.0
2016-07-28 23:20:00,220.0,1.8,29.6,72.0
2016-07-28 23:40:00,220.0,1.8,29.6,72.0
2016-07-29 00:00:00,216.0,2.4,31.9,65.0
2016-07-29 00:20:00,216.0,2.4,31.9,65.0
2016-07-29 00:40:00,216.0,2.4,31.9,65.0
2016-07-29 01:00:00,216.0,2.4,31.9,65.0
2016-07-29 01:20:00,216.0,2.4,31.9,65.0
2016-07-29 01:40:00,216.0,2.4,31.9,65.0
2016-07-29 02:00:00,216.0,2.4,31.9,65.0
2016-07-29 02:20:00,216.0,2.4,31.9,65.0
2016-07-29 02:40:00,216.0,2.4,31.9,65.0
2016-07-29 03:00:00,300.0,2.3,36.3,49.0
2016-07-29 03:20:00,300.0,2.3,36.3,49.0
2016-07-29 03:40:00,300.0,2.3,36.3,49.0
2016-07-29 04:00:00,300.0,2.3,36.3,49.0
2016-07-29 04:20:00,300.0,2.3,36.3,49.0
2016-07-29 04:40:00,300.0,2.3,36.3,49.0
2016-07-29 05:00:00,300.0,2.3,36.3,49.0
2016-07-29 05:20:00,300.0,2.3,36.3,49.0
2016-07-29 05:40:00,300.0,2.3,36.3,49.0
2016-07-29 06:00:00,27.0,2.4,38.3,43.0
2016-07-29 06:20:00,27.0,2.4,38.3,43.0
2016-07-29 06:40:00,27.0,2.4,38.3,43.0
2016-07-29 07:00:00,27.0,2.4,38.3,43.0
2016-07-29 07:20:00,27.0,2.4,38.3,43.0
2016-07-29 07:40:00,27.0,2.4,38.3,43.0
2016-07-29 08:00:00,27.0,2.4,38.3,43.0
2016-07-29 08:20:00,27.0,2.4,38.3,43.0
2016-07-29 08:40:00,27.0,2.4,38.3,43.0
2016-07-29 09:00:00,82.0,5.4,38.0,44.0
2016-07-29 09:20:00,82.0,5.4,38.0,44.0
2016-07-29 09:40:00,82.0,5.4,38.0,44.0
2016-07-29 10:00:00,82.0,5.4,38.0,44.0
2016-07-29 10:20:00,82.0,5.4,38.0,44.0
2016-07-29 10:40:00,82.0,5.4,38.0,44.0
2016-07-29 11:00:00,82.0,5.4,38.0,44.0
2016-07-29 11:20:00,82.0,5.4,38.0,44.0
2016-07-29 11:40:00,82.0,5.4,38.0,44.0
2016-07-29 12:00:00,98.0,2.3,34.2,57.0
2016-07-29 12:20:00,98.0,2.3,34.2,57.0
2016-07-29 12:40:00,98.0,2.3,34.2,57.0
2016-07-29 13:00:00,98.0,2.3,34.2,57.0
2016-07-29 13:20:00,98.0,2.3,34.2,57.0
2016-07-29 13:40:00,98.0,2.3,34.2,57.0
2016-07-29 14:00:00,98.0,2.3,34.2,57.0
2016-07-29 14:20:00,98.0,2.3,34.2,57.0
2016-07-29 14:40:00,98.0,2.3,34.2,57.0
2016-07-29 15:00:00,184.0,1.5,32.8,63.0
2016-07-29 15:20:00,184.0,1.5,32.8,63.0
2016-07-29 15:40:00,184.0,1.5,32.8,63.0
2016-07-29 16:00:00,184.0,1.5,32.8,63.0
2016-07-29 16:20:00,184.0,1.5,32.8,63.0
2016-07-29 16:40:00,184.0,1.5,32.8,63.0
2016-07-29 17:00:00,184.0,1.5,32.8,63.0
2016-07-29 17:20:00,184.0,1.5,32.8,63.0
2016-07-29 17:40:00,184.0,1.5,32.8,63.0
2016-07-29 18:00:00,230.0,0.9,30.9,71.0
2016-07-29 18:20:00,230.0,0.9,30.9,71.0
2016-07-29 18:40:00,230.0,0.9,30.9,71.0
2016-07-29 19:00:00,230.0,0.9,30.9,71.0
2016-07-29 19:20:00,230.0,0.9,30.9,71.0
2016-07-29 19:40:00,230.0,0.9,30.9,71.0
2016-07-29 20:00:00,230.0,0.9,30.9,71.0
2016-07-29 20:20:00,230.0,0.9,30.9,71.0
2016-07-29 20:40:00,230.0,0.9,30.9,71.0
2016-07-29 21:00:00,222.0,1.5,29.3,77.0
2016-07-29 21:20:00,222.0,1.5,29.3,77.0
2016-07-29 21:40:00,222.0,1.5,29.3,77.0
2016-07-29 22:00:00,222.0,1.5,29.3,77.0
2016-07-29 22:20:00,222.0,1.5,29.3,77.0
2016-07-29 22:40:00,222.0,1.5,29.3,77.0
2016-07-29 23:00:00,222.0,1.5,29.3,77.0
2016-07-29 23:20:00,222.0,1.5,29.3,77.0
2016-07-29 23:40:00,222.0,1.5,29.3,77.0
2016-07-30 00:00:00,213.0,1.0,31.9,66.0
2016-07-30 00:20:00,213.0,1.0,31.9,66.0
2016-07-30 00:40:00,213.0,1.0,31.9,66.0
2016-07-30 01:00:00,213.0,1.0,31.9,66.0
2016-07-30 01:20:00,213.0,1.0,31.9,66.0
2016-07-30 01:40:00,213.0,1.0,31.9,66.0
2016-07-30 02:00:00,213.0,1.0,31.9,66.0
2016-07-30 02:20:00,213.0,1.0,31.9,66.0
2016-07-30 02:40:00,213.0,1.0,31.9,66.0
2016-07-30 03:00:00,159.0,1.3,36.3,52.0
2016-07-30 03:20:00,159.0,1.3,36.3,52.0
2016-07-30 03:40:00,159.0,1.3,36.3,52.0
2016-07-30 04:00:00,159.0,1.3,36.3,52.0
2016-07-30 04:20:00,159.0,1.3,36.3,52.0
2016-07-30 04:40:00,159.0,1.3,36.3,52.0
2016-07-30 05:00:00,159.0,1.3,36.3,52.0
2016-07-30 05:20:00,159.0,1.3,36.3,52.0
2016-07-30 05:40:00,159.0,1.3,36.3,52.0
2016-07-30 06:00:00,50.0,4.0,37.0,47.0
2016-07-30 06:20:00,50.0,4.0,37.0,47.0
2016-07-30 06:40:00,50.0,4.0,37.0,47.0
2016-07-30 07:00:00,50.0,4.0,37.0,47.0
2016-07-30 07:20:00,50.0,4.0,37.0,47.0
2016-07-30 07:40:00,50.0,4.0,37.0,47.0
2016-07-30 08:00:00,50.0,4.0,37.0,47.0
2016-07-30 08:20:00,50.0,4.0,37.0,47.0
2016-07-30 08:40:00,50.0,4.0,37.0,47.0
2016-07-30 09:00:00,80.0,2.8,36.1,53.0
2016-07-30 09:20:00,80.0,2.8,36.1,53.0
2016-07-30 09:40:00,80.0,2.8,36.1,53.0
2016-07-30 10:00:00,80.0,2.8,36.1,53.0
2016-07-30 10:20:00,80.0,2.8,36.1,53.0
2016-07-30 10:40:00,80.0,2.8,36.1,53.0
2016-07-30 11:00:00,80.0,2.8,36.1,53.0
2016-07-30 11:20:00,80.0,2.8,36.1,53.0
2016-07-30 11:40:00,80.0,2.8,36.1,53.0
2016-07-30 12:00:00,61.0,2.9,33.1,68.0
2016-07-30 12:20:00,61.0,2.9,33.1,68.0
2016-07-30 12:40:00,61.0,2.9,33.1,68.0
2016-07-30 13:00:00,61.0,2.9,33.1,68.0
2016-07-30 13:20:00,61.0,2.9,33.1,68.0
2016-07-30 13:40:00,61.0,2.9,33.1,68.0
2016-07-30 14:00:00,61.0,2.9,33.1,68.0
2016-07-30 14:20:00,61.0,2.9,33.1,68.0
2016-07-30 14:40:00,61.0,2.9,33.1,68.0
2016-07-30 15:00:00,57.0,1.9,31.8,71.0
2016-07-30 15:20:00,57.0,1.9,31.8,71.0
2016-07-30 15:40:00,57.0,1.9,31.8,71.0
2016-07-30 16:00:00,57.0,1.9,31.8,71.0
2016-07-30 16:20:00,57.0,1.9,31.8,71.0
2016-07-30 16:40:00,57.0,1.9,31.8,71.0
2016-07-30 17:00:00,57.0,1.9,31.8,71.0
2016-07-30 17:20:00,57.0,1.9,31.8,71.0
2016-07-30 17:40:00,57.0,1.9,31.8,71.0
2016-07-30 18:00:00,162.0,2.4,30.7,68.0
2016-07-30 18:20:00,162.0,2.4,30.7,68.0
2016-07-30 18:40:00,162.0,2.4,30.7,68.0
2016-07-30 19:00:00,162.0,2.4,30.7,68.0
2016-07-30 19:20:00,162.0,2.4,30.7,68.0
2016-07-30 19:40:00,162.0,2.4,30.7,68.0
2016-07-30 20:00:00,162.0,2.4,30.7,68.0
2016-07-30 20:20:00,162.0,2.4,30.7,68.0
2016-07-30 20:40:00,162.0,2.4,30.7,68.0
2016-07-30 21:00:00,125.0,1.9,29.5,68.0
2016-07-30 21:20:00,125.0,1.9,29.5,68.0
2016-07-30 21:40:00,125.0,1.9,29.5,68.0
2016-07-30 22:00:00,125.0,1.9,29.5,68.0
2016-07-30 22:20:00,125.0,1.9,29.5,68.0
2016-07-30 22:40:00,125.0,1.9,29.5,68.0
2016-07-30 23:00:00,125.0,1.9,29.5,68.0
2016-07-30 23:20:00,125.0,1.9,29.5,68.0
2016-07-30 23:40:00,125.0,1.9,29.5,68.0
2016-07-31 00:00:00,161.0,3.4,31.2,63.0
2016-07-31 00:20:00,161.0,3.4,31.2,63.0
2016-07-31 00:40:00,161.0,3.4,31.2,63.0
2016-07-31 01:00:00,161.0,3.4,31.2,63.0
2016-07-31 01:20:00,161.0,3.4,31.2,63.0
2016-07-31 01:40:00,161.0,3.4,31.2,63.0
2016-07-31 02:00:00,161.0,3.4,31.2,63.0
2016-07-31 02:20:00,161.0,3.4,31.2,63.0
2016-07-31 02:40:00,161.0,3.4,31.2,63.0
2016-07-31 03:00:00,105.0,1.0,34.8,50.0
2016-07-31 03:20:00,105.0,1.0,34.8,50.0
2016-07-31 03:40:00,105.0,1.0,34.8,50.0
2016-07-31 04:00:00,105.0,1.0,34.8,50.0
2016-07-31 04:20:00,105.0,1.0,34.8,50.0
2016-07-31 04:40:00,105.0,1.0,34.8,50.0
2016-07-31 05:00:00,105.0,1.0,34.8,50.0
2016-07-31 05:20:00,105.0,1.0,34.8,50.0
2016-07-31 05:40:00,105.0,1.0,34.8,50.0
2016-07-31 06:00:00,39.0,3.4,35.8,49.0
2016-07-31 06:20:00,39.0,3.4,35.8,49.0
2016-07-31 06:40:00,39.0,3.4,35.8,49.0
2016-07-31 07:00:00,39.0,3.4,35.8,49.0
2016-07-31 07:20:00,39.0,3.4,35.8,49.0
2016-07-31 07:40:00,39.0,3.4,35.8,49.0
2016-07-31 08:00:00,39.0,3.4,35.8,49.0
2016-07-31 08:20:00,39.0,3.4,35.8,49.0
2016-07-31 08:40:00,39.0,3.4,35.8,49.0
2016-07-31 09:00:00,81.0,4.9,34.4,60.0
2016-07-31 09:20:00,81.0,4.9,34.4,60.0
2016-07-31 09:40:00,81.0,4.9,34.4,60.0
2016-07-31 10:00:00,81.0,4.9,34.4,60.0
2016-07-31 10:20:00,81.0,4.9,34.4,60.0
2016-07-31 10:40:00,81.0,4.9,34.4,60.0
2016-07-31 11:00:00,81.0,4.9,34.4,60.0
2016-07-31 11:20:00,81.0,4.9,34.4,60.0
2016-07-31 11:40:00,81.0,4.9,34.4,60.0
2016-07-31 12:00:00,64.0,4.4,31.7,65.0
2016-07-31 12:20:00,64.0,4.4,31.7,65.0
2016-07-31 12:40:00,64.0,4.4,31.7,65.0
2016-07-31 13:00:00,64.0,4.4,31.7,65.0
2016-07-31 13:20:00,64.0,4.4,31.7,65.0
2016-07-31 13:40:00,64.0,4.4,31.7,65.0
2016-07-31 14:00:00,64.0,4.4,31.7,65.0
2016-07-31 14:20:00,64.0,4.4,31.7,65.0
2016-07-31 14:40:00,64.0,4.4,31.7,65.0
2016-07-31 15:00:00,126.0,1.9,30.4,65.0
2016-07-31 15:20:00,126.0,1.9,30.4,65.0
2016-07-31 15:40:00,126.0,1.9,30.4,65.0
2016-07-31 16:00:00,126.0,1.9,30.4,65.0
2016-07-31 16:20:00,126.0,1.9,30.4,65.0
2016-07-31 16:40:00,126.0,1.9,30.4,65.0
2016-07-31 17:00:00,126.0,1.9,30.4,65.0
2016-07-31 17:20:00,126.0,1.9,30.4,65.0
2016-07-31 17:40:00,126.0,1.9,30.4,65.0
2016-07-31 18:00:00,115.0,1.9,29.2,70.0
2016-07-31 18:20:00,115.0,1.9,29.2,70.0
2016-07-31 18:40:00,115.0,1.9,29.2,70.0
2016-07-31 19:00:00,115.0,1.9,29.2,70.0
2016-07-31 19:20:00,115.0,1.9,29.2,70.0
2016-07-31 19:40:00,115.0,1.9,29.2,70.0
2016-07-31 20:00:00,115.0,1.9,29.2,70.0
2016-07-31 20:20:00,115.0,1.9,29.2,70.0
2016-07-31 20:40:00,115.0,1.9,29.2,70.0
2016-07-31 21:00:00,116.0,0.9,28.2,72.0
2016-07-31 21:20:00,116.0,0.9,28.2,72.0
2016-07-31 21:40:00,116.0,0.9,28.2,72.0
2016-07-31 22:00:00,116.0,0.9,28.2,72.0
2016-07-31 22:20:00,116.0,0.9,28.2,72.0
2016-07-31 22:40:00,116.0,0.9,28.2,72.0
2016-07-31 23:00:00,116.0,0.9,28.2,72.0
2016-07-31 23:20:00,116.0,0.9,28.2,72.0
2016-07-31 23:40:00,116.0,0.9,28.2,72.0
2016-08-01 00:00:00,102.0,1.8,31.7,61.0
2016-08-01 00:20:00,102.0,1.8,31.7,61.0
2016-08-01 00:40:00,102.0,1.8,31.7,61.0
2016-08-01 01:00:00,102.0,1.8,31.7,61.0
2016-08-01 01:20:00,102.0,1.8,31.7,61.0
2016-08-01 01:40:00,102.0,1.8,31.7,61.0
2016-08-01 02:00:00,102.0,1.8,31.7,61.0
2016-08-01 02:20:00,102.0,1.8,31.7,61.0
2016-08-01 02:40:00,102.0,1.8,31.7,61.0
2016-08-01 03:00:00,151.0,1.7,33.7,56.0
2016-08-01 03:20:00,151.0,1.7,33.7,56.0
2016-08-01 03:40:00,151.0,1.7,33.7,56.0
2016-08-01 04:00:00,151.0,1.7,33.7,56.0
2016-08-01 04:20:00,151.0,1.7,33.7,56.0
2016-08-01 04:40:00,151.0,1.7,33.7,56.0
2016-08-01 05:00:00,151.0,1.7,33.7,56.0
2016-08-01 05:20:00,151.0,1.7,33.7,56.0
2016-08-01 05:40:00,151.0,1.7,33.7,56.0
2016-08-01 06:00:00,65.0,2.5,34.4,56.0
2016-08-01 06:20:00,65.0,2.5,34.4,56.0
2016-08-01 06:40:00,65.0,2.5,34.4,56.0
2016-08-01 07:00:00,65.0,2.5,34.4,56.0
2016-08-01 07:20:00,65.0,2.5,34.4,56.0
2016-08-01 07:40:00,65.0,2.5,34.4,56.0
2016-08-01 08:00:00,65.0,2.5,34.4,56.0
2016-08-01 08:20:00,65.0,2.5,34.4,56.0
